0.002430	0	0	8	1
0.134937	0	32	8	1
0.267444	0	3024	32	1
0.797473	0	3152	64	1
1.857531	0	3216	128	1
3.977646	0	3344	112	1
5.832747	0	4664	24	1
6.230268	0	4704	8	1
6.362776	0	4752	16	1
6.627790	0	4768	8	1
6.760297	0	4776	8	1
6.892804	0	4784	8	1
7.025312	0	4824	8	1
7.157819	0	4976	8	1
7.290326	0	4984	8	1
7.422833	0	4992	8	1
7.555340	0	5000	8	1
7.687848	0	5008	8	1
7.820355	0	5296	8	1
7.952862	0	5712	8	1
8.085369	0	7488	8	1
8.217876	0	7600	8	1
8.350384	0	8432	8	1
8.482891	0	9424	8	1
8.615398	0	9528	8	1
8.747905	0	9808	8	1
8.880412	0	23744	8	1
9.012920	0	23752	8	1
9.145427	0	25144	8	1
9.277934	0	25208	8	1
9.410441	0	25216	128	1
11.530556	0	25344	128	1
13.650672	0	25472	128	1
15.770787	0	25600	128	1
17.499102	0	25728	128	1
19.619217	0	25856	128	1
21.739332	0	25984	128	1
23.859448	0	26112	128	1
25.457163	0	26240	128	1
27.577278	0	26368	128	1
29.697393	0	26496	128	1
31.817508	0	26624	128	1
33.284624	0	26752	128	1
35.404739	0	26880	128	1
37.524854	0	27008	128	1
39.644969	0	27136	128	1
40.983392	0	5032	8	0
40.985299	0	5288	8	0
40.981484	0	27264	128	1
43.101600	0	27392	128	1
45.221715	0	27520	128	1
47.341830	0	27648	128	1
48.547745	0	27776	128	1
50.667860	0	27904	128	1
52.787976	0	28032	128	1
54.908091	0	28160	128	1
55.983406	0	28288	128	1
58.103521	0	28416	128	1
60.223636	0	28544	128	1
62.343752	0	28672	128	1
63.549667	0	28800	128	1
65.669782	0	28928	128	1
67.789897	0	29056	128	1
69.910012	0	29184	128	1
71.246528	0	29312	128	1
73.366643	0	29440	128	1
75.486758	0	29568	128	1
77.606873	0	29696	128	1
79.073988	0	29824	128	1
81.194104	0	29952	128	1
83.314219	0	30080	128	1
85.434334	0	30208	128	1
87.032049	0	30336	128	1
89.152164	0	30464	128	1
91.272280	0	30592	128	1
93.392395	0	30720	128	1
95.120710	0	30848	128	1
97.240825	0	30976	128	1
