182.336107	0	3696	8	0
182.338014	0	3704	8	0
182.339922	0	3712	8	0
187.395807	0	3728	8	0
187.397714	0	3736	8	0
192.447007	0	3768	8	0
208.484407	0	3840	8	0
257.150507	0	4120	8	0
257.152414	0	4128	8	0
257.154322	0	4136	8	0
257.156229	0	4152	8	0
257.158136	0	4160	8	0
257.160043	0	4104	8	0
257.161950	0	4112	8	0
257.163858	0	4144	8	0
300.111507	0	4304	8	0
300.113414	0	4296	8	0
300.115322	0	4280	8	0
300.117229	0	4272	8	0
300.119136	0	4288	8	0
331.706807	0	4328	8	0
331.708714	0	4320	8	0
367.189559	0	4408	8	0
367.191466	0	4392	8	0
367.193374	0	4400	8	0
367.195281	0	4384	8	0
367.197188	0	4416	8	0
413.938807	0	6640	8	0
413.940714	0	6632	8	0
413.942622	0	6624	8	0
435.006907	0	6736	8	0
435.008814	0	6728	8	0
476.427407	0	6776	8	0
476.429314	0	6752	8	0
476.431222	0	6760	8	0
476.433129	0	6768	8	0
507.715607	0	6800	8	0
507.717514	0	6792	8	0
550.689107	0	6824	8	0
550.691014	0	6816	8	0
583.710407	0	6880	8	0
583.712314	0	6872	8	0
583.714222	0	6856	8	0
583.716129	0	6848	8	0
583.718036	0	6864	8	0
616.746307	0	6928	8	0
616.748214	0	6896	8	0
616.750122	0	6912	8	0
616.752029	0	6904	8	0
616.753936	0	6920	8	0
650.300814	0	6952	8	0
650.302722	0	6944	8	0
678.234807	0	6968	8	0
678.236714	0	6976	8	0
710.853907	0	7016	8	0
710.855814	0	7008	8	0
710.857722	0	7024	8	0
743.061407	0	7064	8	0
743.063314	0	7056	8	0
743.065222	0	7072	8	0
774.469407	0	7104	8	0
774.471314	0	7096	8	0
774.473222	0	7112	8	0
809.035807	0	7152	8	0
809.037714	0	7168	8	0
809.039622	0	7144	8	0
809.041529	0	7160	8	0
809.043436	0	7136	8	0
809.045343	0	7176	8	0
842.097514	0	7216	8	0
842.099422	0	7208	8	0
842.101329	0	7224	8	0
869.962407	0	7256	8	0
869.964314	0	7248	8	0
902.321407	0	7296	8	0
902.323314	0	7288	8	0
902.325222	0	7280	8	0
934.042607	0	7328	8	0
934.044514	0	7304	8	0
934.046422	0	7312	8	0
934.048329	0	7320	8	0
961.372807	0	7344	8	0
961.374714	0	7352	8	0
1003.097207	0	7384	8	0
1003.099114	0	7392	8	0
1003.101022	0	7368	8	0
1003.102929	0	7376	8	0
1003.104836	0	7360	8	0
1008.158007	0	7400	8	0
1050.642807	0	7456	8	0
1050.644714	0	7448	8	0
1050.646622	0	7432	8	0
1050.648529	0	7424	8	0
1050.650436	0	7440	8	0
1094.324807	0	7504	8	0
1094.326714	0	7496	8	0
1094.328622	0	7488	8	0
1125.856207	0	7536	8	0
1125.858114	0	7528	8	0
1151.978307	0	7584	8	0
1151.980214	0	7592	8	0
1189.146107	0	7664	8	0
1189.148014	0	7656	8	0
1222.285207	0	7704	8	0
1222.287114	0	7688	8	0
1222.289022	0	7696	8	0
1255.099207	0	7728	8	0
1255.101114	0	7720	8	0
1313.940707	0	7840	8	0
1313.942614	0	7848	8	0
1313.944522	0	7856	8	0
1313.946429	0	7864	8	0
1313.948336	0	7872	8	0
1313.950243	0	7880	8	0
1313.952150	0	7904	8	0
1313.954058	0	7912	8	0
1313.955965	0	7888	8	0
1313.957872	0	7928	8	0
1313.959779	0	7936	8	0
1313.961686	0	7944	8	0
1313.963594	0	7952	8	0
1313.965501	0	7960	8	0
1313.967408	0	7832	8	0
1313.969315	0	7896	8	0
1313.971222	0	7920	8	0
1313.973130	0	7968	8	0
1358.462107	0	8008	8	0
1358.464014	0	8016	8	0
1390.386107	0	8048	8	0
1390.388014	0	8056	8	0
1437.943414	0	8104	8	0
1446.603207	0	8112	8	0
1446.605114	0	8120	8	0
1446.607022	0	8176	8	0
1446.608929	0	8304	8	0
1446.610836	0	8168	8	0
1446.612743	0	8240	8	0
1446.614650	0	8136	8	0
1446.616558	0	8208	8	0
1446.618465	0	8360	8	0
1446.620372	0	8200	8	0
1446.622279	0	8160	8	0
1446.624186	0	8144	8	0
1446.626094	0	8152	8	0
1446.628001	0	8384	8	0
1446.629908	0	8368	8	0
1446.631815	0	8376	8	0
1446.633722	0	8352	8	0
1446.635630	0	8344	8	0
1446.637537	0	8336	8	0
1446.639444	0	8328	8	0
1446.641351	0	8320	8	0
1446.643258	0	8312	8	0
1446.645166	0	8296	8	0
1446.647073	0	8288	8	0
1446.648980	0	8280	8	0
1446.650887	0	8272	8	0
1446.652794	0	8264	8	0
1446.654702	0	8256	8	0
1446.656609	0	8248	8	0
1446.658516	0	8232	8	0
1446.660423	0	8224	8	0
1446.662330	0	8216	8	0
1446.664238	0	8192	8	0
1446.666145	0	8184	8	0
1446.668052	0	8128	8	0
1451.796907	0	8592	8	0
1451.798814	0	8584	8	0
1451.800722	0	8576	8	0
1451.802629	0	8568	8	0
1451.804536	0	8560	8	0
1451.806443	0	8552	8	0
1451.808350	0	8544	8	0
1451.810258	0	8536	8	0
1451.812165	0	8528	8	0
1451.814072	0	8520	8	0
1451.815979	0	8512	8	0
1451.817886	0	8504	8	0
1451.819794	0	8496	8	0
1451.821701	0	8488	8	0
1451.823608	0	8480	8	0
1451.825515	0	8472	8	0
1451.827422	0	8464	8	0
1451.829330	0	8456	8	0
1451.831237	0	8448	8	0
1451.833144	0	8440	8	0
1451.835051	0	8432	8	0
1451.836958	0	8424	8	0
1451.838866	0	8416	8	0
1451.840773	0	8408	8	0
1451.842680	0	8400	8	0
1451.844587	0	8392	8	0
1467.670307	0	8616	8	0
1467.672214	0	8624	8	0
1490.582507	0	8784	8	0
1490.584414	0	8776	8	0
1490.586322	0	8760	8	0
1490.588229	0	8768	8	0
1546.401307	0	8872	8	0
1546.403214	0	8888	8	0
1546.405122	0	8856	8	0
1546.407029	0	8864	8	0
1546.408936	0	8880	8	0
1546.410843	0	8896	8	0
1590.499607	0	8920	8	0
1590.501514	0	8928	8	0
1590.503422	0	8936	8	0
1642.977607	0	8960	8	0
1642.979514	0	8968	8	0
1680.755107	0	9000	8	0
1680.757014	0	9008	8	0
1740.254407	0	9096	8	0
1740.256314	0	9104	8	0
1740.258222	0	9112	8	0
1740.260129	0	9120	8	0
1740.262036	0	9128	8	0
1740.263943	0	9136	8	0
1740.265850	0	9144	8	0
1740.267758	0	9152	8	0
1740.269665	0	9160	8	0
1740.271572	0	9168	8	0
1740.273479	0	9080	8	0
1740.275386	0	9184	8	0
1740.277294	0	9192	8	0
1740.279201	0	9200	8	0
1740.281108	0	9208	8	0
1740.283015	0	9072	8	0
1740.284922	0	9088	8	0
1740.286830	0	9176	8	0
1740.288737	0	9216	8	0
1782.211407	0	9248	8	0
1782.213314	0	9240	8	0
1782.215222	0	9264	8	0
1782.217129	0	9320	8	0
1782.219036	0	9344	8	0
1782.220943	0	9352	8	0
1782.222850	0	9360	8	0
1782.224758	0	9368	8	0
1782.226665	0	9376	8	0
1782.228572	0	9384	8	0
1782.230479	0	9392	8	0
1782.232386	0	9304	8	0
1782.234294	0	9280	8	0
1782.236201	0	9312	8	0
1782.238108	0	9288	8	0
1782.240015	0	9296	8	0
1782.241922	0	9336	8	0
1782.243830	0	9400	8	0
1782.245737	0	9408	8	0
1782.247644	0	9416	8	0
1782.249551	0	9432	8	0
1782.251458	0	9440	8	0
1782.253366	0	9448	8	0
1782.255273	0	9456	8	0
1782.257180	0	9328	8	0
1782.259087	0	9256	8	0
1782.260994	0	9272	8	0
1782.262902	0	9424	8	0
1782.264809	0	9464	8	0
1802.994907	0	9512	8	0
1802.996814	0	9520	8	0
1819.712107	0	9896	8	0
1819.714014	0	9904	8	0
1865.420307	0	9976	8	0
1865.422214	0	9968	8	0
1865.424122	0	9984	8	0
1910.194107	0	10064	8	0
1910.196014	0	10072	8	0
1910.197922	0	10080	8	0
1910.199829	0	10096	8	0
1910.201736	0	10048	8	0
1910.203643	0	10056	8	0
1910.205550	0	10088	8	0
1910.207458	0	10104	8	0
1937.914107	0	10136	8	0
1937.916014	0	10120	8	0
1937.917922	0	10128	8	0
1937.919829	0	10112	8	0
1937.921736	0	10144	8	0
1983.114907	0	10160	8	0
1983.116814	0	10152	8	0
1983.118722	0	10168	8	0
2020.240407	0	10200	8	0
2020.242314	0	10208	8	0
2020.244222	0	10216	8	0
2064.192107	0	10232	8	0
2064.194014	0	10224	8	0
2064.195922	0	10240	8	0
2107.721907	0	10280	8	0
2107.723814	0	10272	8	0
2107.725722	0	10288	8	0
2150.378007	0	10320	8	0
2150.379914	0	10304	8	0
2150.381822	0	10312	8	0
2150.383729	0	10328	8	0
2150.385636	0	10296	8	0
2150.387543	0	10336	8	0
2193.492707	0	10376	8	0
2193.494614	0	10360	8	0
2193.496522	0	10368	8	0
2193.498429	0	10352	8	0
2193.500336	0	10384	8	0
2239.786714	0	10440	8	0
2239.788622	0	10448	8	0
2239.790529	0	10456	8	0
